enlightenment-docs             @0.16.7         x11/enlightenment-docs
evilwm                         @1.1.1          x11/evilwm
eyeclock                       @2.0            x11/eyeclock
fireworkx                      @2.2            x11/fireworkx
fluxbox                        @1.3.7          x11/fluxbox
font-adobe-100dpi              @1.0.3          x11/font-adobe-100dpi
font-adobe-75dpi               @1.0.3          x11/font-adobe-75dpi
font-adobe-utopia-100dpi       @1.0.4          x11/font-adobe-utopia-100dpi
font-adobe-utopia-75dpi        @1.0.4          x11/font-adobe-utopia-75dpi
font-adobe-utopia-type1        @1.0.4          x11/font-adobe-utopia-type1
font-alias                     @1.0.4          x11/font-alias
font-arabic-misc               @1.0.3          x11/font-arabic-misc
font-bh-100dpi                 @1.0.3          x11/font-bh-100dpi
font-bh-75dpi                  @1.0.3          x11/font-bh-75dpi
font-bh-lucidatypewriter-100dpi @1.0.3          x11/font-bh-lucidatypewriter-100dpi
font-bh-lucidatypewriter-75dpi @1.0.3          x11/font-bh-lucidatypewriter-75dpi
font-bh-ttf                    @1.0.3          x11/font-bh-ttf
font-bh-type1                  @1.0.3          x11/font-bh-type1
font-bitstream-100dpi          @1.0.3          x11/font-bitstream-100dpi
font-bitstream-75dpi           @1.0.3          x11/font-bitstream-75dpi
font-bitstream-speedo          @1.0.2          x11/font-bitstream-speedo
font-bitstream-type1           @1.0.3          x11/font-bitstream-type1
font-cronyx-cyrillic           @1.0.3          x11/font-cronyx-cyrillic
font-cursor-misc               @1.0.3          x11/font-cursor-misc
font-daewoo-misc               @1.0.3          x11/font-daewoo-misc
font-dec-misc                  @1.0.3          x11/font-dec-misc
font-ibm-type1                 @1.0.3          x11/font-ibm-type1
font-isas-misc                 @1.0.3          x11/font-isas-misc
font-jis-misc                  @1.0.3          x11/font-jis-misc
font-micro-misc                @1.0.3          x11/font-micro-misc
font-misc-cyrillic             @1.0.3          x11/font-misc-cyrillic
font-misc-ethiopic             @1.0.4          x11/font-misc-ethiopic
font-misc-meltho               @1.0.3          x11/font-misc-meltho
font-misc-misc                 @1.1.2          x11/font-misc-misc
font-mutt-misc                 @1.0.3          x11/font-mutt-misc
font-schumacher-misc           @1.1.2          x11/font-schumacher-misc
font-screen-cyrillic           @1.0.4          x11/font-screen-cyrillic
font-sony-misc                 @1.0.3          x11/font-sony-misc
font-spleen                    @1.9.1          x11/font-spleen
font-sun-misc                  @1.0.3          x11/font-sun-misc
font-winitzki-cyrillic         @1.0.3          x11/font-winitzki-cyrillic
font-xfree86-type1             @1.0.4          x11/font-xfree86-type1
fonttosfnt                     @1.2.2          x11/fonttosfnt
fox                            @1.6.54         x11/fox
freefont-ttf                   @20120503       x11/freefont-ttf
freeglut                       @3.2.2          x11/freeglut
fslsfonts                      @1.0.5          x11/fslsfonts
fstobdf                        @1.0.6          x11/fstobdf
fvwm2                          @2.6.9          x11/fvwm2
fxscintilla                    @1.78.0         x11/fxscintilla
gccmakedep                     @1.0.3          x11/gccmakedep
gcin                           @1.2.1          x11/gcin
gkrellm-gtodo                  @0.2.5a         x11/gkrellm-gtodo
glui                           @2.37           x11/glui
glw                            @20120116       x11/glw
glxgears                       @8.5.0          x11/glxgears
glxinfo                        @8.5.0          x11/glxinfo
gobby                          @0.4.94         x11/gobby
grace                          @5.1.25         x11/grace
gtimelog                       @0.11.3         x11/gtimelog
gtk-chtheme                    @0.3.1          x11/gtk-chtheme
gtk-engines2                   @2.20.2         x11/gtk-engines2
gtk-nodoka-engine              @0.7.5          x11/gtk-nodoka-engine
gtk-osx-tiger                  @0.1            x11/gtk-osx-tiger
gtk-sharp2                     @2.12.45        x11/gtk-sharp2
gtk-theme-switch               @2.0.4          x11/gtk-theme-switch
gtk2-extra                     @2.1.2          x11/gtk2-extra
gtkextra3                      @3.1.2          x11/gtkextra3
gtkglarea2                     @2.1.0          x11/gtkglarea2
gtkmm                          @2.24.5         x11/gtkmm
gtkmm3                         @3.24.2         x11/gtkmm3
gtkspell2                      @2.0.16         x11/gtkspell2
gtkspell3                      @3.0.10         x11/gtkspell3
gxmessage                      @2.12.4         x11/gxmessage
herbstluftwm                   @0.6.2          x11/herbstluftwm
homebank                       @5.5.5          x11/homebank
i3                             @4.18.1         x11/i3
iceauth                        @1.0.8          x11/iceauth
icewm                          @1.2.37         x11/icewm
ico                            @1.0.5          x11/ico
imake                          @1.0.8          x11/imake
itk                            @4.2.2          x11/itk
iwidgets                       @4.1.1          x11/iwidgets
keylaunch                      @1.3.9          x11/keylaunch
kinput2                        @3.1            x11/kinput2
kochi-substitute               @20030809       x11/kochi-substitute
lablgtk2                       @2.18.11        x11/lablgtk2
libGLU                         @9.0.1          x11/libGLU
liberation-fonts               @2.1.5          x11/liberation-fonts
libhangul                      @2021.12.31     x11/libhangul
libsexy                        @0.1.11         x11/libsexy
listres                        @1.0.4          x11/listres
lndir                          @1.0.3          x11/lndir
luit                           @2.0.20220111   x11/luit
makedepend                     @1.0.6          x11/makedepend
mesa                           @22.1.7         x11/mesa
mikachanfont                   @8.9            x11/mikachanfont
mkfontscale                    @1.2.2          x11/mkfontscale
mlterm                         @3.9.1          x11/mlterm
monafont                       @2.90           x11/monafont
mowitz                         @0.3.1          x11/mowitz
